,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00011727,473.299751139913,-0.193235039705137,0.0829420451825372,0.0145596952250926,0.0232280150431647
WBGene00011729,6206.5327295359,0.106305995943592,0.0350111919235055,0.00218638111093144,0.00396145239633004
WBGene00011730,10015.1351478092,0.166926338006052,0.0297927466113617,1.73513860406528e-08,6.0262083361926e-08
WBGene00011731,3260.80399932672,0.264451625841012,0.0371802708153542,7.04365562588691e-13,4.11986888820308e-12
WBGene00011732,863.25184063045,-0.125491959799443,0.0637621884747726,0.0431139586643652,0.0632217821721934
WBGene00011733,641.916976863435,-0.397650696433653,0.0817007889119403,4.03786667960116e-07,1.18363991562871e-06
WBGene00011734,6311.75349780367,0.126524085318394,0.0307675125619628,3.51219751922795e-05,8.09346479243586e-05
WBGene00011735,18724.4774957793,0.0864867150763479,0.0240255274098356,0.000302805435352468,0.00061770013899956
WBGene00011736,5698.54005456905,-0.417265683560224,0.0342511802321036,1.3528116328109e-34,3.86191851162098e-33
WBGene00011737,4423.16933261375,-1.00976238855419,0.0379038593310414,2.68789743580135e-157,6.13858758330815e-155
WBGene00011738,3176.43921386083,-0.043355717328172,0.03747246264583,0.242912841930081,0.302397197424192
WBGene00011739,2448.05906396077,0.231717159359727,0.0420311844329334,2.45814128416448e-08,8.3865014885041e-08
WBGene00011740,3687.62837535381,0.134856573067228,0.0389020014368608,0.000462973897072592,0.000921850138781397
WBGene00011741,6076.42838441686,0.428285073941425,0.030136262303573,2.64682181043471e-46,1.20167304664706e-44
WBGene00011742,3987.02892916017,0.26423819798572,0.0349600173701281,2.62046052780557e-14,1.8068710675029e-13
WBGene00011743,5447.21941128177,0.16829736269947,0.0339445528337141,5.85287932140496e-07,1.67751378611023e-06
WBGene00011745,25.5384640767665,-0.358006855800265,0.357897020638635,0.0610957453701638,0.0869836752587587
WBGene00011746,14578.7638445719,0.278702109129433,0.0252348125914114,1.3706710443037e-28,2.8536083771809e-27
WBGene00011747,9164.85227359699,0.244035304612218,0.028865897056538,1.86397405571849e-17,1.79067437487857e-16
WBGene00011748,5218.39173846103,-0.975427598867091,0.0431440365782249,3.16466678536735e-114,4.8182850965497e-112
WBGene00011749,116.851619561051,-0.626414508481606,0.173261227322984,4.63523883468266e-05,0.000105348243297907
WBGene00011752,79.9915219101419,0.187122558242671,0.193251749971077,0.207405054108919,0.263171679483436
WBGene00011753,4993.0189618183,-0.124929449610617,0.033331776588695,0.000152437036404483,0.000324063487256237
WBGene00011754,24.3015079969262,-0.0767468457280998,0.235529069630056,0.584085838747414,0.644032615028513
WBGene00011755,895.446325868664,0.0621255578534737,0.0630907099245095,0.312731824259362,0.376772982740098
WBGene00011756,638.348546152374,-0.535526600537298,0.0765556519137116,5.85025738710613e-13,3.45536557977471e-12
WBGene00011757,22.7315890411472,-0.328472049187911,0.353453584183903,0.0742491845348321,0.10420465162882
WBGene00011758,6805.82681227297,0.212851008856656,0.0310199463397479,4.91064456800694e-12,2.60169228729591e-11
WBGene00011759,4306.22570951249,0.0578652820034699,0.0398945026968471,0.142913080555572,0.188035315171023
WBGene00011760,408.400584483657,-0.240644733468788,0.0948526019914702,0.0069731862107429,0.0117254390623079
WBGene00011761,5872.55553251407,0.198076642235291,0.0319641341596784,4.36658244059635e-10,1.83693823966254e-09
WBGene00011763,615.279461772793,-0.196595044382383,0.0764146018729957,0.00742195290243713,0.0124080630100305
WBGene00011765,82.0543278876316,-0.273077601977914,0.195004018293489,0.0733546982633674,0.103035631993639
WBGene00011767,1533.41444497105,-0.249616464726044,0.0501762321552889,4.14333295155596e-07,1.21105150572121e-06
WBGene00011768,926.941937865247,-0.476384644908293,0.0720990014251614,1.02181195498854e-11,5.21917031431454e-11
WBGene00011770,30.2617316610014,0.107842327239281,0.236499665885298,0.460388364773842,0.526912211255591
WBGene00011771,5862.05198072735,-0.501248730456648,0.037991547813616,2.3985073266927e-40,8.52658040925448e-39
WBGene00011772,66.9857818947557,-0.517411985659758,0.241751138338443,0.00552507019743273,0.00944531961958756
WBGene00011773,2858.78271171279,0.0722483226463745,0.0389184840340235,0.0609100147780035,0.0867602204449865
WBGene00011774,203.096805491885,-0.145140932969372,0.128296297560463,0.203972247171202,0.259296085148986
WBGene00011775,12829.4548344842,0.0807156485145685,0.0258020578482172,0.00168211018899241,0.00309842928983045
WBGene00011776,6135.04329291532,0.21337487250563,0.0312834781288171,6.58835069712661e-12,3.44454422677036e-11
WBGene00011777,1264.01225521093,-0.339998324569053,0.054076521375293,1.46323042445278e-10,6.5078997308282e-10
WBGene00011788,1984.80268603985,0.159613595385388,0.0486464251177464,0.000858236191877236,0.00164918334015369
WBGene00011789,80.5035739027119,-0.391229617945855,0.213196575603171,0.0181540695725197,0.0284800469053486
WBGene00011790,87.0760968662365,-0.598877686702099,0.206464508025583,0.000560735556817107,0.00110483045043893
WBGene00011791,36.1214302116782,1.30343050568439,0.355962867759392,1.63729156621869e-05,3.93038633183856e-05
WBGene00011793,277.49319575811,-0.324595851156507,0.128993865943295,0.00512944369750978,0.00881396544146887
WBGene00011794,310.394658924682,-0.109931962816965,0.105039641601302,0.259434121616101,0.319866033433217
WBGene00011795,2630.49640599227,-0.515628702815655,0.0450263210550364,5.35195678712381e-31,1.2624420133383e-29
WBGene00011796,29.0303983706352,-0.770654198717083,0.375150970119963,0.00320230748958062,0.00566729843729584
WBGene00011798,85.287917604639,0.0270870103673986,0.165604315600428,0.842294982977067,0.871433336427574
WBGene00011799,57.2626351362433,-0.486481109141449,0.24874074175728,0.00930255014784342,0.0153075696919699
WBGene00011800,90.5705416673909,-1.06169874624032,0.208374263784399,2.85305536290206e-08,9.64001423111919e-08
WBGene00011801,96.4266891036059,-0.0237899434092758,0.159356898701062,0.856398738080349,0.883296714047154
WBGene00011802,3345.61983599039,0.00201337471091628,0.0373232973769394,0.95685990568684,0.965632815190134
WBGene00011803,2915.93965554442,-0.527257842683559,0.0393641311073213,1.5691811348194e-41,5.79712432478744e-40
WBGene00011804,3674.22161808703,0.192402635576049,0.0495637274030528,7.92624778653219e-05,0.000174616096004677
WBGene00011805,930.293868014355,0.330854687634593,0.0635138374307576,8.95926330575626e-08,2.84960911178865e-07
WBGene00011806,6694.37408774227,0.244750004108286,0.0300219299926812,2.34668663554261e-16,2.04460159870137e-15
WBGene00011807,6804.67425499535,0.211267666194964,0.0285207072751152,9.38916899104324e-14,6.11330212535615e-13
WBGene00011808,293.119282869825,-0.770677534671719,0.112933155135314,1.08678806800105e-12,6.22620925464835e-12
WBGene00011809,770.952569725979,0.490660283125055,0.07366040797768,7.13320645907405e-12,3.71266646953119e-11
WBGene00011810,57.1143542506749,0.17033679559508,0.204139567131655,0.260128705230734,0.320559609932554
WBGene00011811,309.611286238976,0.458976818230938,0.106129184093602,4.28754343337905e-06,1.10680154429393e-05
WBGene00011812,211.892330595377,0.0970785267380354,0.122149255893495,0.379705486557927,0.446259685200964
WBGene00011813,2195.7530590378,0.217384747190237,0.0431996601847198,3.52119923020817e-07,1.03987139492413e-06
WBGene00011814,3198.3362260672,0.175645776142523,0.0375189916090795,2.28132348245155e-06,6.10770672308921e-06
WBGene00011815,5498.81991235105,0.192065432165216,0.0320268638179399,1.56007112982146e-09,6.13646976508322e-09
WBGene00011817,144.808445709727,-0.499229374518243,0.155564494873598,0.000293671994367358,0.000600531538610661
WBGene00011819,2199.72594299343,0.230364904542826,0.0489479679627745,1.70791066308136e-06,4.64006005555649e-06
WBGene00011820,955.290605172921,0.332197248572308,0.0610425230944494,2.46052578597188e-08,8.39273708349267e-08
WBGene00011821,283.056220960916,-0.14130435411977,0.10492097460893,0.146525446696422,0.192351337576657
WBGene00011823,724.131774279422,-0.143005762080995,0.0713999772485223,0.038256360584349,0.056694339110008
WBGene00011824,550.331671614724,-0.124119954413085,0.0843938838757582,0.122810064313781,0.164120586878413
WBGene00011826,90.3249570333429,0.149549081282331,0.17301957500788,0.284711462808123,0.347345680202901
WBGene00011827,4726.86867170438,0.155147030193165,0.0329492404367862,2.112932388491e-06,5.68211059620424e-06
WBGene00011828,3680.16618874958,0.159191630742924,0.0405760993887402,7.27270587185184e-05,0.000161042302932897
WBGene00011829,123.033434025728,-0.247016034940819,0.155317024100585,0.0612347677322313,0.0871486785032501
WBGene00011830,695.022985565738,-0.439642516997855,0.0750738431882319,1.44086741172062e-09,5.69284259419789e-09
WBGene00011831,1224.9005821903,-0.448625047457706,0.0560115995201134,3.47283935110938e-16,2.96914960517707e-15
WBGene00011832,859.495378873778,-0.144537302977894,0.0661541159968631,0.02455368608928,0.0375924540806213
WBGene00011833,245.511290889782,0.00424679242528788,0.112668139287805,0.966784393790924,0.97363560814362
WBGene00011834,8556.00799338307,0.31392231692995,0.0279371419465357,1.47053219788742e-29,3.26440822073006e-28
WBGene00011835,9198.18762248791,0.237090755074058,0.0292309473916764,3.39847306270445e-16,2.90721818808991e-15
WBGene00011836,39.8918984567391,-0.197972931096931,0.234994382012822,0.210525187590107,0.266704164779432
WBGene00011838,41.3651731270618,-0.707505311409266,0.310282121187775,0.00228642053795572,0.00413029922921938
WBGene00011839,208.850852650809,0.123497084659939,0.120620565466308,0.25815805316393,0.318690764034084
WBGene00011844,125.284623022341,-0.657703340797669,0.173108463595431,2.10693049063722e-05,4.9925740112207e-05
WBGene00011846,95.0268220524803,0.0276996955858251,0.160238525130696,0.835665016241165,0.866290997845217
WBGene00011847,19.7808845557885,-0.169578754463761,0.275536794892535,0.253633772403115,0.313980112634046
WBGene00011849,2342.66133912721,-0.400841482354194,0.0446791132735224,1.04812260004263e-19,1.22848770998776e-18
WBGene00011850,422.113891646564,0.0453320123282336,0.0905692480306971,0.600035792529131,0.659064308153581
WBGene00011852,129.65517683534,-0.140556149363781,0.144211590496243,0.258578335843186,0.319000757584248
WBGene00011854,114.324018393971,-0.347875621331356,0.169062072698327,0.0143453307724409,0.0229078473072361
WBGene00011856,10183.5801535956,-0.309640316978652,0.027154219901044,2.06662614779907e-30,4.72689771256076e-29
WBGene00011857,4607.22993841611,0.0659134104630045,0.0354145365604918,0.0606868924278617,0.0864686707821176
WBGene00011858,3824.14860828436,0.154709644170142,0.0348396861160755,7.62613874310393e-06,1.91167120031275e-05
WBGene00011859,1792.37021210982,0.0843288866583274,0.0469945660527102,0.068881033165575,0.0971592563077589
WBGene00011860,3382.94526612475,0.180942670149958,0.0438477318519119,2.91155795652878e-05,6.77042781221203e-05
WBGene00011864,1162.62503005159,-0.106936598626102,0.0567804453396196,0.0543792458192842,0.0782639522805377
WBGene00011867,36085.85852879,0.152421211139546,0.0209819645403103,3.28032832160523e-13,2.00423140622438e-12
WBGene00011868,231.182728989612,-0.442089835433056,0.129464279267777,0.000180376834975824,0.000379405530782946
WBGene00011869,2102.90225213568,-0.473740821111258,0.0534903706258772,2.23579884887179e-19,2.55304515523065e-18
WBGene00011870,603.369270126777,-0.305346282423998,0.0781231525385409,4.70796971448853e-05,0.00010692063809927
WBGene00011871,1811.43697003029,0.19159888440688,0.0463141422141207,2.69955410737249e-05,6.29882028799156e-05
WBGene00011872,1453.60238499397,0.251378815391078,0.0529791923220992,1.34358460524787e-06,3.69829268716237e-06
WBGene00011875,2140.36977315966,0.153297361955335,0.043859266786455,0.000399978354102107,0.000803635528043329
WBGene00011878,20.6245428275899,-0.188189977728329,0.284563286326541,0.21496171872078,0.271685224407036
WBGene00011879,299.13280071019,-0.189789669865017,0.103779315721132,0.0490278968130961,0.0711463838128235
WBGene00011880,1920.92864459235,-0.292884955382585,0.0468286365820067,2.17986338422364e-10,9.47709281523017e-10
WBGene00011883,4524.58466651205,0.0420435037447659,0.035610043438199,0.234190071443471,0.292740111515102
WBGene00011884,42506.7364892347,0.0842821847270839,0.0206470789775563,4.2623070023407e-05,9.72094922776235e-05
WBGene00011885,13978.9250298396,0.216213812947191,0.0246098914176636,1.09149683436211e-18,1.16764597475799e-17
WBGene00011886,7687.24803845788,0.166604404075036,0.0293342052213185,1.11729738005488e-08,3.97944787560661e-08
WBGene00011887,4758.51956623616,0.164217088538314,0.0344087466664851,1.50801531411439e-06,4.12079674214035e-06
WBGene00011888,158.403504002952,-0.55282584399111,0.150981713775038,4.75783411097512e-05,0.000108036808609111
WBGene00011890,5224.40167635603,0.252683566941186,0.031012514539313,2.39437978736435e-16,2.08254394315885e-15
WBGene00011891,4440.117841869,-0.582856688647672,0.033568523198356,3.07619842064971e-68,2.50635344834882e-66
WBGene00011892,3761.6711336434,0.288047998347596,0.0396113643452166,2.00361844314157e-13,1.25105802789863e-12
WBGene00011893,987.326309297479,-0.182722200194806,0.0622810690503292,0.00259038117888455,0.00464763903217793
WBGene00011894,295.239845030969,-0.167184227441368,0.103565237487227,0.0815018690726435,0.113506206461421
WBGene00011895,409.46172515148,-1.63646361524516,0.100151247877886,3.85808476657516e-61,2.61950052642285e-59
WBGene00011896,20.6853714732218,-0.0954181695427815,0.250255332273558,0.485829006550097,0.551423239136266
WBGene00011897,9229.74409729868,0.147220978412069,0.0276363572422924,8.55510787005492e-08,2.72623976586338e-07
WBGene00011898,8735.40332722942,0.374057164558666,0.0277487123299587,8.4060432205083e-42,3.13624478868123e-40
WBGene00011899,68.4586252481703,-0.215591035902965,0.197673385431398,0.153044003786664,0.200089536740081
WBGene00011900,73.3192345500714,-0.370027469615809,0.207174970908238,0.0225930701843875,0.0348455281785811
WBGene00011904,2088.98890986593,-0.175297971447453,0.047378576275387,0.000171592815827311,0.000361989994816663
