,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00021986,2929.92505594572,0.126469223533539,0.0402310462413216,3.14357282122188,0.00166898883253988,0.00307764480950253,Y59C2A.3,2.5117815034695
WBGene00012138,345.469351096752,-0.32983774175857,0.104927418692298,-3.14348476184119,0.00166949107784963,0.00307819437509816,T28F4.3,2.51170395975885
WBGene00016285,32.7219874334527,-1.05924308350834,0.337017290022896,-3.14299329698004,0.00167229669457898,0.00308299022472957,C31B8.12,2.51102785229352
WBGene00022793,10820.0293428287,0.0875804809957918,0.0278656397779813,3.14295604527966,0.00167250952945319,0.00308300552004988,ZK686.3,2.5110256976786
WBGene00017322,1417.22373990613,-0.185964865417457,0.0591718483399098,-3.14279290971596,0.00167344188616535,0.0030843469736085,clec-160,2.51083677191571
WBGene00016983,444.082375409722,0.291083420522767,0.0926365459987275,3.14220934496808,0.0016767810068887,0.0030901235012634,C56G2.15,2.51002416302003
WBGene00010873,179.462006542985,-0.44167277614133,0.140566269340601,-3.14209645182464,0.00167742768150117,0.0030909373402527,trpa-2,2.5099097989025
WBGene00015841,47.1269679582164,-0.869427273185527,0.276718333138719,-3.14192147417165,0.00167843044207001,0.00309240704722177,skpo-2,2.50970334569573
WBGene00010765,54.3890212929037,-0.808677543043793,0.257417309484344,-3.14150413841139,0.00168082433315574,0.0030964391559101,K10H10.10,2.50913744932536
WBGene00011775,12829.4548344842,0.081344996686712,0.0258954921583338,3.14128019615697,0.00168211018899241,0.00309842928983045,T14G10.5,2.5088584105638
WBGene00018225,515.173417981775,0.264993456055557,0.0843942954803358,3.13994511770409,0.00168979488416147,0.00311220409200462,nep-14,2.50693193060103
WBGene00006747,243.309799822235,-0.367600649800003,0.117075006279737,-3.13987298810528,0.00169021097932078,0.0031125901150033,unc-7,2.50687806611882
WBGene00007295,137.032876144597,-0.528044871273328,0.168186107101083,-3.13964619536596,0.00169151989632,0.00311440469548434,C04C11.1,2.50662495451806
WBGene00019601,135.872187105057,-0.48724180813878,0.155190804482262,-3.13963066152204,0.0016916095828256,0.00311440469548434,K09H11.4,2.50662495451806
WBGene00008420,1365.26738225003,0.165144556480381,0.0526147958799306,3.13874745152006,0.00169671610187788,0.00312342474396743,D2030.11,2.50536895351607
WBGene00016460,1510.8088198327,0.167462627957947,0.0533888885952372,3.13665694050216,0.00170885951076083,0.00314539496955647,C35E7.8,2.50232481211738
WBGene00016384,4931.48528459205,0.132812211305389,0.0423551237582898,3.13568228635844,0.0017145483814677,0.00315548080022744,cdgs-1,2.5009344579803
WBGene00020550,51.1471324502331,0.84416386645624,0.269316873512377,3.13446333847124,0.00172168766055071,0.0031682331958834,T17H7.1,2.49918285992405
WBGene00022493,4123.37608675679,0.111354793140022,0.0355269714934581,3.13437336364366,0.00172221571778031,0.00316881805592074,mrpl-45,2.49910269598738
WBGene00007382,82.0679473171171,-0.631569583874781,0.201504237261951,-3.13427445723513,0.00172279636581254,0.00316949952665598,C06C6.8,2.49900930875104
WBGene00004959,950.408184129727,0.216620553355219,0.0691419814448841,3.13298156674749,0.00173040309048745,0.0031831054165142,spe-5,2.49714897839052
WBGene00018475,4019.58071911369,0.111310468194716,0.0355405007583249,3.13193302907087,0.00173659483251347,0.00319410541921606,mrpl-14,2.49565075437528
WBGene00019796,124.553851147546,0.568613427872611,0.181556353977059,3.13188393254724,0.00173688525211863,0.00319424980541534,M151.4,2.49563112299054
WBGene00002278,2516.24300825996,0.132543763546026,0.0423255512639278,3.13153070870898,0.00173897598628654,0.00319770465308003,lep-2,2.49516165111541
WBGene00012624,284.417628759743,-0.342901302542954,0.109502919076511,-3.13143526615363,0.00173954130837186,0.00319829008849565,fbxa-150,2.49508214780701
WBGene00020156,216.878931426456,-0.40476165553713,0.129258787807932,-3.13140531797786,0.00173971873121315,0.00319829008849565,T02B11.4,2.49508214780701
WBGene00016038,691.640528596232,0.284765131377596,0.090956965202127,3.13076772894503,0.00174349996862762,0.00320485061306392,cst-2,2.49419220933832
WBGene00021926,3399.59871072736,0.114409756293276,0.0365449196547822,3.1306610432869,0.00174413340805735,0.00320562405312138,Y55F3AM.9,2.49408741187224
WBGene00012119,39.0578109402435,0.931795851000277,0.29765332230893,3.13047354476756,0.0017452471815775,0.00320728002534964,T28C6.3,2.49386312047225
WBGene00002010,41680.1355495099,-0.0727768871184089,0.0232509634766584,-3.13005898407047,0.00174771206537552,0.00321141825690665,hsp-6,2.49330312799401
WBGene00019437,54.8779435978402,-0.803841127546425,0.256877270955102,-3.12928086069134,0.00175234725474365,0.00321947734519529,K06A9.3,2.4922146266027
WBGene00044614,1747.91640997076,0.163398118499066,0.0522163663799439,3.12925103424713,0.0017525251520817,0.00321947734519529,C36B1.14,2.4922146266027
WBGene00044436,131.847585343824,0.53662042774738,0.171543026969998,3.12819726470859,0.00175882093923122,0.00323064928308947,Y47G6A.31,2.49071018611304
WBGene00016177,237.751838469129,-0.377656551926823,0.120753496112612,-3.12749994066118,0.001762998554629,0.00323792825806298,C28C12.1,2.48973277802629
WBGene00045036,157.11431032581,-0.482737250043725,0.154382104424136,-3.12689901361556,0.00176660597895069,0.00324415837240786,K08E4.7,2.48889795267791
WBGene00020101,2270.1610601741,0.139510738136078,0.0446196277544462,3.12666745907973,0.00176799783394417,0.00324631883920581,lmtr-5,2.48860882791474
WBGene00010324,184.995671821582,-0.416166293900483,0.133150389326678,-3.12553568941838,0.00177481532380137,0.0032584398752324,F59C6.3,2.4869902882009
WBGene00007795,116.965793454776,-0.537008408923849,0.171870234386315,-3.1244991946471,0.00178108009408155,0.00326954332701148,C28D4.8,2.48551290312234
WBGene00006920,11159.1189322717,-0.088979819506761,0.0284987951745324,-3.1222309210558,0.00179486094716004,0.00329443972924296,vha-11,2.48221843332714
WBGene00010365,38.8102829053381,0.985638338937942,0.315756336445273,3.12151562826602,0.00179922697841733,0.00330205141186953,H04D03.4,2.48121616919636
WBGene00012459,1536.26303621441,0.161182984415906,0.0516482612946786,3.12078239180751,0.00180371266474733,0.00330988081272662,Y17G7B.3,2.48018764468564
WBGene00050940,126.468406507969,-0.53148113662587,0.170328042785156,-3.1203384242268,0.00180643369786923,0.00331447049640693,C25D7.16,2.47958584247982
WBGene00020380,65.4063571433625,-0.69812535158353,0.223790229636157,-3.11955241620046,0.00181126031658488,0.00332292195130038,T09B4.6,2.47847985929837
WBGene00017791,70.9606815392909,0.703936917471771,0.2256795389726,3.11918803395481,0.00181350188731104,0.00332662942040152,try-8,2.4779955759387
WBGene00019882,1523.74201548772,-0.157917283828721,0.0506598662793743,-3.11720688242351,0.00182573401510287,0.00334866011312309,R05D3.9,2.47512893083758
WBGene00004185,3559.0515299636,0.116230654680758,0.0372881763792663,3.1170914205766,0.00182644923830188,0.0033495643471133,pro-1,2.47501167473874
WBGene00018839,130.317931735861,-0.553710295358634,0.177677897103378,-3.11637127850782,0.00183091593969726,0.00335734744027454,F54H5.2,2.47400371279246
WBGene00011995,914.07568955646,-0.198994711984363,0.0638568438016999,-3.11626288017489,0.00183158915188821,0.00335817337141601,rsf-1,2.47389688642737
WBGene00015638,1022.53733768301,0.211802220498394,0.0679978591386561,3.11483660193629,0.00184046832106113,0.00337404269075096,C09E7.4,2.47184942671421
WBGene00008233,1156.81395596596,-0.197143792843171,0.0633092535488745,-3.11398068674078,0.00184581571651603,0.00338343430561183,C50F4.8,2.47064225156924
WBGene00005718,57.5486252031348,0.797947697802185,0.256298019551973,3.11335881251464,0.00184970987262633,0.00339016013011876,srv-7,2.46977978793717
WBGene00003843,457.138071708535,-0.269580880705637,0.0865913818440412,-3.11325301623175,0.00185037311630198,0.00339096340206927,oct-2,2.46967689744254
WBGene00001446,423.118455557499,-0.296288940139323,0.0951959690259671,-3.11241056917549,0.00185566227310424,0.00340024282062974,flp-3,2.46849006769479
WBGene00006986,876.979765964905,0.200899297146364,0.0645582660849598,3.11190664386768,0.00185883271571027,0.00340563820638154,zip-1,2.4678014906417
WBGene00023408,719.838777157529,-0.218087933967975,0.0700827100727163,-3.11186501979863,0.00185909481562749,0.00340570444287229,cex-2,2.46779304410071
WBGene00000929,660.420326038072,0.22988657344927,0.0738984149308999,3.1108457964116,0.00186552330139987,0.00341706558779928,dao-3,2.4663466851913
WBGene00004755,17243.360066257,0.0736527445161877,0.0236789099039131,3.11047868398773,0.00186784376511515,0.0034209002517109,sec-24.1,2.46585958900205
WBGene00022101,1707.31001129156,0.149061624385164,0.047930374304084,3.1099616172299,0.00187111656562337,0.00342647794844382,Y69A2AR.32,2.4651520587977
WBGene00010940,117.154763944819,-0.551318032075004,0.177352887148554,-3.10859349931647,0.00187980156340825,0.00344196416001611,M163.8,2.46319365614334
WBGene00019300,235.498549714127,-0.38814544397863,0.124886583169683,-3.10798353295692,0.00188368563444258,0.00344865705914649,swt-1,2.46234999053413
WBGene00012240,71.4697529680478,0.672939759338999,0.216527678617869,3.10786945869684,0.00188441284060709,0.00344956943726873,W04A8.5,2.46223510860429
WBGene00010381,123.69092151609,-0.527354453902651,0.169697706946934,-3.10761095945486,0.00188606168855305,0.00345216852842259,H12D21.5,2.4619080109935
WBGene00016567,1041.7180238239,0.189365971392291,0.060947620447921,3.10702813334775,0.00188978413186675,0.00345856194993049,C41D11.9,2.46110444081167
WBGene00013344,2209.82381393626,0.148846641582416,0.0479088617430426,3.10687075766377,0.0018907904286752,0.00345998350508939,ebp-1,2.46092597163085
WBGene00003720,216.701083693555,-0.39595699038269,0.127467737051723,-3.10633105710524,0.00189424513902279,0.00346588455699084,nhr-130,2.46018590702799
WBGene00016676,3564.14588743707,0.127205492070414,0.0409574535355913,3.10579591965782,0.00189767636346797,0.0034717412096799,C45G9.5,2.45945265544163
WBGene00008336,202.749440017661,-0.406358711260948,0.130846432874883,-3.10561550920927,0.00189883441536177,0.00347298359460702,C55A6.7,2.45929726816879
WBGene00021009,6184.25147818482,0.108870607242966,0.0350563607734713,3.10558782602879,0.00189901217069877,0.00347298359460702,afd-1,2.45929726816879
WBGene00001022,1710.61780947105,0.149393120706075,0.048104702775861,3.10558245006017,0.00189904669188291,0.00347298359460702,dnj-4,2.45929726816879
WBGene00045508,52.6667749891701,-0.795611277771794,0.256240337526776,-3.10494157731374,0.00190316611701315,0.0034800949753414,D1081.10,2.45840890355231
WBGene00019058,241.188713189076,-0.380422635833303,0.122523443666772,-3.10489669934468,0.00190345489249503,0.00348020082418457,F58F9.4,2.45839569446758
WBGene00007255,1058.05357305106,0.197871018425715,0.0637420005847495,3.10424863685651,0.00190762945764353,0.00348741040813352,cnnm-4,2.45749694063678
WBGene00007011,621.400584644489,0.241333083864309,0.077744627156924,3.10417700476188,0.00190809139926944,0.00348783187741793,mdt-1.2,2.45744445736028
WBGene00013296,153.938991689672,-0.456170797247361,0.14696270398088,-3.10399022943066,0.0019092963607091,0.00348961125802938,Y57G11B.3,2.45722295066148
WBGene00006367,391.424012046546,-0.298933898845085,0.0963262173868564,-3.10334929528619,0.00191343659555025,0.0034965003396891,sym-2,2.45636642523152
WBGene00007244,429.642656029301,-0.289637835373677,0.0933311560692199,-3.10333491592952,0.00191352957620218,0.0034965003396891,C01G12.3,2.45636642523152
WBGene00045063,619.31800609866,0.253230991076837,0.0816202732490292,3.10255015079662,0.00191861036825499,0.00350535928251,Y37A1A.4,2.45526746231505
WBGene00011131,575.02443250768,0.248132157899587,0.0799833817379533,3.10229640842811,0.00192025581680628,0.00350794036198291,R07H5.11,2.45494779862467
WBGene00017919,1564.0393813723,0.167539032341328,0.0540168782779872,3.10160523307404,0.0019247444710415,0.00351571417983622,F29B9.1,2.45398643939052
WBGene00018459,441.940151268275,0.305034355596004,0.0983648461220021,3.10105050352714,0.00192835398157403,0.00352188047549562,F45D11.14,2.45322538707219
WBGene00006910,13879.611602183,-0.0822901432280862,0.0265396755714589,-3.10064616300668,0.00193098885701116,0.0035262654521116,vha-1,2.45268499775197
WBGene00012105,2608.70343133918,0.128397756450788,0.0414240695882609,3.09959300780951,0.00193786724424222,0.00353839769502883,T27F6.6,2.45119335654502
WBGene00012730,5658.65862374161,0.120417199326392,0.0388505318190308,3.09949938104595,0.00193847982874827,0.00353908750711272,xrn-1,2.45110869890915
WBGene00009976,1993.27322623575,0.161736829641439,0.0521864516281762,3.09921109014652,0.00194036718544456,0.00354210422504613,swan-2,2.45073866401086
WBGene00021320,435.436322045834,-0.274894490879085,0.0887260801771346,-3.09823774847576,0.00194675184166258,0.0035533289548777,Y34B4A.4,2.44936458517178
WBGene00015192,68.7304173431868,-0.695578193550143,0.224534252399034,-3.09787119835056,0.00194916123072575,0.00355729594753956,B0432.11,2.44888000238892
WBGene00017369,1093.67129492616,-0.180592698751456,0.0583004821536515,-3.09761930056603,0.00195081857956869,0.00355988964283763,F10G7.5,2.44856346501857
WBGene00022250,1347.12706794921,0.184550561331034,0.0595989077742777,3.09654267541266,0.00195791677302427,0.00357241006171102,Y73B6BL.29,2.44703869611132
WBGene00235297,151.526531426606,-0.4574616138315,0.147839821319894,-3.09430578140141,0.0019727404906466,0.00359902171574876,F56D6.20,2.44381553289657
WBGene00019399,3946.53189572156,0.112087238619723,0.0362279672982515,3.09394224900752,0.0019751592999446,0.00360299844222012,K04F10.7,2.44333592564744
WBGene00014080,433.818382137185,0.304587529726703,0.0984660287590227,3.09332602894065,0.00197926561826471,0.00361005211327493,atg-4.2,2.44248652874687
WBGene00019894,1380.41029196706,0.169511345330674,0.0548006121968583,3.09323816897783,0.00197985173036727,0.0036106842264762,R05F9.11,2.44241049127284
WBGene00008739,538.789795349217,-0.277886140954573,0.0898404360612396,-3.09310765995339,0.00198072264762042,0.00361183552716945,F13D12.3,2.44227203445739
WBGene00006371,582.812579618651,-0.238493211549895,0.0771158063591982,-3.09266313625791,0.00198369169762147,0.00361681201865833,syx-3,2.44167406281176
WBGene00019409,33.5853238721634,-1.04376287096193,0.337588589591112,-3.0918191643448,0.0019893399741046,0.00362643399480435,K05F1.8,2.44052022278051
WBGene00001816,558.417280785116,0.252416123011406,0.0816404363583268,3.09180271775534,0.00198945018928131,0.00362643399480435,haf-6,2.44052022278051
WBGene00013826,206.705041307142,0.397786088761038,0.128679343470072,3.09129715798988,0.0019928408828438,0.00363217540835605,Y116F11B.10,2.43983318629588
WBGene00009126,26527.849821535,0.07239976683941,0.0234214885287104,3.09116846910312,0.00199370482130376,0.0036333106965919,pyk-1,2.43969746257056
WBGene00003603,622.721692394356,0.260372227832957,0.0842361311667797,3.09098036942656,0.00199496822590828,0.00363517360603427,nhr-4,2.43947484358285
WBGene00012731,163.984320578884,-0.460158011428946,0.148886729347697,-3.09065833768391,0.0019971329148311,0.00363867816091492,Y39G8C.2,2.43905635582348
WBGene00017056,159.741312739983,-0.480435677849328,0.155541686879552,-3.08879045539327,0.00200973134315182,0.00366101591711503,D2062.4,2.43639838291847
WBGene00003524,89.1332304070413,-0.59585714446733,0.192910903158273,-3.08876862174277,0.00200987903629847,0.00366101591711503,nas-5,2.43639838291847
WBGene00019076,3150.2278094025,0.128188818118995,0.0415093114746171,3.0881942765392,0.00201376775822234,0.00366765604394458,mrpl-24,2.43561139961627
WBGene00010334,233.029748176609,-0.385921442993856,0.124978194929736,-3.08791020074201,0.00201569370264352,0.00367072021021453,del-5,2.43524871704619
WBGene00000972,50.528580356512,-0.803561525285078,0.260306088816723,-3.08698705027547,0.00202196404956174,0.00368169414339745,dhs-8,2.43395229333121
WBGene00015946,113.033636106973,-0.540067654016146,0.174981028953634,-3.08643546815152,0.00202571911718659,0.00368776747827031,C18A3.10,2.43323646996322
WBGene00010131,2016.91335256598,0.141218446474468,0.0457546953173378,3.08642523996781,0.00202578880913409,0.00368776747827031,F55H2.5,2.43323646996322
WBGene00013668,7084.78806480187,0.0918442962631604,0.0297636970706037,3.08578252376688,0.00203017251067821,0.00369530132272101,Y105E8A.3,2.43235014253047
WBGene00018353,467.881238393631,-0.268415606710209,0.0869890301983671,-3.08562592430474,0.00203124192883932,0.00369637899860552,fbxa-182,2.43222350591392
WBGene00015262,112.162136349787,-0.532361207300765,0.172529513158424,-3.08562400458366,0.00203125504182641,0.00369637899860552,B0563.5,2.43222350591392
WBGene00016962,22.619397020551,-1.26450941316101,0.409919503850537,-3.08477494064802,0.0020370623403975,0.00370649935499897,C56C10.4,2.43103607111769
WBGene00010959,25649.4236031083,-0.0985048309006192,0.0319435295370924,-3.08371780852322,0.00204431404219518,0.0037192450884741,nduo-1,2.42954520183336
WBGene00010378,100.021217381564,-0.56774660392376,0.184119565730518,-3.08357561930559,0.00204529123511546,0.00372057383380344,H12D21.2,2.42939007258181
WBGene00021316,4958.93718050183,0.114687833790687,0.0372002956715968,3.08298178065969,0.00204937701508063,0.00372755638328831,Y32H12A.8,2.42857577865544
WBGene00001389,234.09268884302,-0.385287833114008,0.125017493067933,-3.08187137382965,0.00205703703069952,0.0037410375438868,far-5,2.42700793333586
WBGene00012402,138.037807770924,-0.525982128130552,0.170684542986959,-3.08160375231364,0.00205888711128438,0.00374395046789594,sfxn-1.3,2.42666990557009
WBGene00014061,41.1739056051453,0.967325259839365,0.314023163718234,3.08042645130257,0.00206704399279344,0.00375832980740356,ZK673.5,2.42500511160893
WBGene00022298,403.129394839677,-0.284853540746813,0.0924894785349318,-3.0798480568709,0.00207106222500407,0.00376518163279295,Y76B12C.4,2.42421406854242
WBGene00006978,576.721346862761,-0.258414675314719,0.0839310840654329,-3.07889119022052,0.00207772552177154,0.00377683994086619,zig-1,2.42287141979824
WBGene00015266,2184.16826399692,0.13115608077415,0.042627270435717,3.0768116145728,0.0020922748479663,0.00380282874513397,BE0003N10.1,2.4198932319689
WBGene00000293,9524.54862198499,0.082160509179896,0.0267069088695432,3.07637658784212,0.00209533021754808,0.00380792288028723,cap-2,2.41931185571951
WBGene00010212,577.486321412318,0.262349545804118,0.0852816838466788,3.07627070633098,0.00209607448540218,0.0038088162409243,fbxa-192,2.41920997968289
WBGene00021454,78.0234967303945,-0.646615500480686,0.210244732116047,-3.07553722736691,0.00210123695541035,0.00381755822032945,Y39F10A.3,2.41821433093821
WBGene00018566,309.470831345133,-0.358379332349001,0.116526599623583,-3.07551523434715,0.00210139192954777,0.00381755822032945,F47E1.2,2.41821433093821
WBGene00013651,118.685039355902,-0.521433719201918,0.169546551718929,-3.07546047923369,0.00210177780779941,0.00381779909580147,Y105C5B.11,2.4181869292374
WBGene00019272,49.6376787093893,0.835394944315174,0.271670057366118,3.07503503483032,0.00210477827678563,0.00382278864513674,H42K12.3,2.41761971265014
WBGene00002889,13991.9527318475,0.0958554451923207,0.0311790205993884,3.07435715906359,0.00210956714834542,0.00383102477433861,let-765,2.4166850395273
WBGene00004478,104921.76167665,-0.0701422936414356,0.022824186342691,-3.07315636966386,0.0021180746922177,0.00384601130415581,rps-9,2.41498944362191
WBGene00007452,24.5834289334115,1.21333649899112,0.394824069960305,3.0731067108272,0.00211842719959446,0.00384618804860121,C08F11.3,2.41496948596511
WBGene00012186,80.0278134505669,0.650776737988562,0.21177374631123,3.07298118545893,0.00211931849173582,0.00384734284306082,mlt-11,2.41483911127178
WBGene00014915,1664.29840864421,0.162027914169741,0.0527326043030009,3.07263250718153,0.00212179608439923,0.00385120588669579,Y53C10A.1,2.41440326323503
WBGene00219590,78.279912309944,-0.681868241843938,0.221918266345704,-3.07260980843156,0.00212195746626475,0.00385120588669579,linc-72,2.41440326323503
WBGene00016344,134.57383136484,-0.501758516296474,0.163303362044958,-3.07255472277624,0.00212234915691911,0.00385145302699757,rsef-1,2.41437539450281
WBGene00000445,39.5269232399779,-0.943673544138968,0.307209793040713,-3.07175606219659,0.00212803554659218,0.00386130730634211,ceh-22,2.41326563320173
WBGene00017315,60.3170802397302,-0.73622293355294,0.239737304484015,-3.0709569173538,0.00213373936437754,0.00387119083284337,ugt-36,2.41215541932738
WBGene00022507,107.859376749179,-0.544324025538104,0.177319376509123,-3.06973798495224,0.00214246637693924,0.00388655622813878,ZC21.8,2.41043504482618
WBGene00006749,423.422658723381,-0.283650730345562,0.0924235930029664,-3.06902946671266,0.00214755407966626,0.00389531680418888,unc-9,2.40945721559963
WBGene00016287,56.5518045365852,-0.76269750904955,0.248592762524161,-3.06805999219475,0.00215453359717248,0.0039075063061221,C31H1.2,2.40810031242283
WBGene00020510,551.296547730754,-0.253932812996569,0.0827935636271434,-3.06705982774388,0.00216175584915773,0.00392013305033138,T14G11.1,2.40669919266216
WBGene00021853,1891.64756711722,0.158665910034596,0.0517437252713608,3.06637972435307,0.0021666795898694,0.00392858913245536,Y54F10AM.11,2.405763389065
WBGene00006675,332.051379993235,-0.337859140771671,0.110202008879987,-3.06581653279668,0.00217076470415119,0.00393552277912807,twk-22,2.40499756952846
WBGene00044233,1018.25329121209,0.186546880203648,0.060860295984688,3.06516551037777,0.0021754956978899,0.00394362557477985,dolk-1,2.40410432560868
WBGene00021368,618.89888196827,-0.246306889510657,0.0803628212542799,-3.06493582064902,0.00217716711237916,0.00394618084233899,best-20,2.40382301613647
WBGene00009439,4137.37829603148,0.106223282355672,0.0346674432684047,3.0640645037842,0.00218351825029162,0.00395721661496279,mlcd-1,2.40261017614079
WBGene00016129,1601.53784433075,0.151023453554974,0.0492900991915686,3.06397138638357,0.00218419799820567,0.00395797264089374,C26B2.7,2.4025272121382
WBGene00011729,6206.5327295359,0.10793386206632,0.0352302218584331,3.06367250538571,0.00218638111093144,0.00396145239633004,set-16,2.40214555850185
WBGene00019188,1108.16814878437,-0.184663730097095,0.0602809325171148,-3.06338542531115,0.00218847990934648,0.003964778566536,H11E01.3,2.40178106307953
WBGene00003581,1196.28623706948,0.174548548847709,0.0569808995205504,3.06328173679949,0.00218923841400492,0.00396567607430552,ndx-4,2.40168276287076
WBGene00018901,1530.95072798415,0.154810265667868,0.0505395130665001,3.06315309101155,0.00219017982166654,0.00396690464455417,slc-25A18.2,2.40154823886078
WBGene00020093,1427.1503768747,0.167630762479256,0.0547274991799584,3.06300790262756,0.00219124273087902,0.00396835295957461,R144.3,2.40138970708782
WBGene00015742,587.940397345239,0.252361047926144,0.082402548123754,3.06253937132068,0.00219467602598192,0.00397409319313136,kxd-1,2.4007619528306
WBGene00021793,85.3315077286093,-0.622611694707598,0.203317883203707,-3.06225741138469,0.00219674454253909,0.00397717558512594,Y52D5A.2,2.40042523527301
WBGene00018400,1458.34850560777,0.176447906970224,0.0576206619763861,3.06223324963769,0.00219692188122335,0.00397717558512594,F43H9.4,2.40042523527301
WBGene00185006,85.6325986638813,-0.656168624757957,0.214280170693798,-3.06219946826349,0.00219716984656961,0.00397717558512594,F59B2.15,2.40042523527301
WBGene00044474,81.6983153997059,-0.622103622653135,0.203259955014575,-3.060630524141,0.00220871466545789,0.00399759319794029,F56D6.12,2.39820140253373
WBGene00006477,780.557160555649,0.210044662687825,0.0686342697493222,3.06034672554959,0.00221080887916772,0.00400090313791512,chup-1,2.39784196278701
WBGene00007704,667.985166512585,0.229181342526307,0.0748934043305308,3.06010047980794,0.0022126274563119,0.00400371352328802,mdt-21,2.39753700504542
WBGene00022635,257.350694903074,-0.349738149507362,0.114314719621224,-3.05943233440279,0.00221756876094499,0.00401217308050939,ZC581.9,2.39662034028552
WBGene00010293,1083.91627135845,0.175876220427695,0.057500668003926,3.05868134289652,0.00222313482858022,0.00402176083427623,fbxa-108,2.39558375955789
WBGene00005271,36.2666082515995,0.93426050171648,0.305455387997622,3.05858249167224,0.0022238684295638,0.00402258147741636,srh-48,2.39549515050203
WBGene00012894,5006.18465830291,0.104221586287467,0.0340755077170114,3.05854830258145,0.00222412220744297,0.00402258147741636,tbc-17,2.39549515050203
WBGene00010177,948.502623678686,-0.197122906038113,0.0644649530268352,-3.05783060069951,0.0022294556757572,0.00403174389930273,F57A8.1,2.39450706253775
WBGene00194665,30.0401603634567,-1.04525659771812,0.341918647358117,-3.05703302757672,0.00223539643972994,0.00404200222361437,ZK822.8,2.39340345190355
WBGene00019095,1474.10085248675,0.157168486504609,0.0514241993943488,3.05631372691592,0.00224076662385248,0.00405122649889989,F59A7.8,2.39241347528777
WBGene00021353,195.55598896978,0.402664835639256,0.131769510782008,3.05582705171763,0.00224440676542356,0.00405732108122203,iglr-3,2.39176062249402
WBGene00007007,1696.33700604049,-0.145026491989205,0.04747243735403,-3.05496199631918,0.00225089042180661,0.00406855394266591,mak-2,2.39055992156419
WBGene00021348,4545.06309381142,0.103607055995145,0.0339310194964972,3.05346133221374,0.00226217873556397,0.00408839380252767,moag-4,2.38844727871785
WBGene00020889,128.644297931626,-0.518847894557101,0.169922926896714,-3.05343077613346,0.00226240912272827,0.00408839380252767,T28C12.2,2.38844727871785
WBGene00021115,116.701273480269,-0.525304169951251,0.172095740123267,-3.05239496093856,0.00227023170373008,0.00410203817673502,W09C3.8,2.38700030206902
WBGene00022027,3697.94017164022,0.10902146148902,0.0357325849251219,3.05103763742467,0.00228051985772016,0.00412013374270838,vps-20,2.38508868620533
WBGene00011838,41.3651731270618,-0.88714273973243,0.290841518262552,-3.05026168558087,0.00228642053795572,0.00413029922921938,T19C4.1,2.38401848372101
WBGene00016590,1450.29266630645,0.166265283412927,0.0545142518281428,3.04994158109481,0.0022888588259647,0.00413420839829431,C42C1.12,2.38360763512332
WBGene00020037,3189.30941815159,0.112913054286755,0.0370222328142559,3.049871542142,0.00228939264156777,0.00413467712513191,mrps-6,2.38355839862616
WBGene00006882,545.851379488152,-0.25348606648283,0.0831945157634222,-3.04690837078324,0.00231208178158454,0.00417515379104155,vab-19,2.37932752272635
WBGene00219571,249.086762710068,-0.36762271015111,0.120742233453776,-3.04469032612228,0.00232920002586771,0.00420519724051099,linc-15,2.37621362924619
WBGene00013720,1723.73013755763,0.158238286386365,0.0519720516147326,3.04468039013315,0.00232927696948359,0.00420519724051099,Y106G6H.8,2.37621362924619
WBGene00020343,99.7300919050111,0.554409168770724,0.182097178745347,3.04457857387256,0.0023300655617469,0.004206117151163,acs-3,2.37611863526475
WBGene00007473,59.4615754532226,-0.724073197157402,0.237827261746235,-3.04453405316502,0.00233041046252392,0.0042062360078581,chil-8,2.37610636312024
WBGene00015822,64.816135849952,-0.693519218386914,0.227797195179938,-3.04445898835189,0.00233099209357345,0.00420678206734107,C16B8.2,2.3760499860583
WBGene00013874,1256.81386496292,-0.171595015628241,0.0563726932674911,-3.04393857526044,0.00233502811145066,0.00421332696296315,ZC376.2,2.37537483740748
WBGene00050896,51.1040776376239,-0.850409821700532,0.279379883973093,-3.04391930301766,0.00233517769844053,0.00421332696296315,ttr-56,2.37537483740748
WBGene00009531,1693.72642012852,-0.154161302469382,0.0506471763647581,-3.04382817630585,0.00233588512316914,0.00421409891819611,F38B2.4,2.37529527434668
WBGene00006498,2507.37964045817,0.124292285878558,0.0408442337226511,3.04308037023177,0.00234169782543219,0.00422407986150543,ten-1,2.37426787951703
WBGene00017998,94.8188368925173,0.57412190977117,0.188711766256285,3.04232174368751,0.00234760816687877,0.0042342345218815,F33D4.6,2.3732250913477
WBGene00206368,106.501597060399,-0.545721283195262,0.179387473036778,-3.04213707878798,0.00234904892808945,0.00423632621357888,Y39F10C.3,2.37301060491431
WBGene00007071,2873.26862193934,-0.124665240244419,0.0409824985840412,-3.04191409874079,0.00235078970430751,0.00423895839371062,AC3.5,2.37274084610471
WBGene00009388,697.900785467177,-0.215215252229026,0.070758266539393,-3.04155631214072,0.00235358536616989,0.00424349189285631,F35B12.9,2.37227662320127
WBGene00021811,2569.48031133964,0.123719807040728,0.0406841076919752,3.04098612601822,0.0023580469609821,0.0042510276094825,ral-1,2.37150607437728
WBGene00011684,162.424666199904,-0.44978392580508,0.147926807187857,-3.04058428864678,0.00236119591022144,0.00425619540238791,T10B10.8,2.37097844174901
